employer_name;reviews_count;culture_count;salaries_count;benefits_count;employer_website;employer_headquarters;employer_founded;employer_industry;employer_revenue;url;geral;cultura_e_valores;diversidade_e_inclusão;qualidade_de_vida;alta_liderança;remuneração_e_benefícios;oportunidades_de_carreira;recomendam_para_outras_pessoas;perspectiva_positiva_da_empresa;segmento;nome;match_percent;nome_normalizado;cnpj;Nome_Bancos;ano;trimestre;categoria;tipo;instituição_financeira;índice;quantidade_de_reclamações_reguladas_procedentes;quantidade_de_reclamações_reguladas___outras;quantidade_de_reclamações_não_reguladas;quantidade_total_de_reclamações;quantidade_total_de_clientes__ccs_e_scr;quantidade_de_clientes__ccs;quantidade_de_clientes__scr
;;;;;;;;;;;;;;;;;;;;;;;;;;2022;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;PAGBANK-PAGSEGURO (conglomerado);23,52;652;670;132;1454;27716605;27603910;565836
;;;;;;;;;;;;;;;;;;;;;;;;;;2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;PARANÁ BANCO (conglomerado); ;22;123;23;168;546784;11439;535755
;;;;;;;;;;;;;;;;;;;;;;;;;;2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;RECARGAPAY (conglomerado);7,01;53;41;6;100;7559390;7557722;27113
;;;;;;;;;;;;;;;;;;;;;;;;;;2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;STONE (conglomerado);14,82;42;111;7;160;2832151;2832054;99
;;;;;;;;;;;;;;;;;;;;;;;;;;2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;SUMUP (conglomerado); ;10;5;5;20;113;0;113
;;;;;;;;;;;;;;;;;;;;;;;;;;2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;VOITER (conglomerado); ;1;1;1;3;265635;15548;250495
;;;;;;;;;;;;;;;;;;;;;;;;;;2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;WILL (conglomerado);36,34;134;87;59;280;3686960;3686960; 
;;;;;;;;;;;;;;;;;;;;;;;;48795256;;2021;1º;Grupo Secundário;Conglomerado;ANDBANK (conglomerado); ;0;2;1;3;4383;4382;52
;;;;;;;;;;;;;;;;;;;;;;;;48795256;;2021;2º;Demais bancos e financeiras;Conglomerado;ANDBANK (conglomerado); ;0;2;3;5;4320;4320;44
;;;;;;;;;;;;;;;;;;;;;;;;48795256;;2021;3º;Demais bancos e financeiras;Conglomerado;ANDBANK (conglomerado); ;0;3;3;6;4369;4369;48
;;;;;;;;;;;;;;;;;;;;;;;;48795256;;2021;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;ANDBANK (conglomerado); ;0;2;2;4;4376;4376;37
;;;;;;;;;;;;;;;;;;;;;;;;48795256;;2022;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;ANDBANK (conglomerado); ;0;0;1;1;4374;4374;33
;;;;;;;;;;;;;;;;;;;;;;;;48795256;;2022;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;ANDBANK (conglomerado); ;0;2;2;4;4302;4302;29
;;;;;;;;;;;;;;;;;;;;;;;;48795256;;2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;ANDBANK (conglomerado); ;0;1;4;5;31197;4324;26901
;;;;;;;;;;;;;;;;;;;;;;;;02038232;;2021;1º;Grupo Secundário;Conglomerado;BANCOOB (conglomerado); ;19;31;18;68;4576738;2242360;2872105
;;;;;;;;;;;;;;;;;;;;;;;;28127603;;2021;1º;Grupo Secundário;Conglomerado;BANESTES (conglomerado); ;21;22;5;48;1232727;1181686;473114
;;;;;;;;;;;;;;;;;;;;;;;;28127603;;2021;2º;Demais bancos e financeiras;Conglomerado;BANESTES (conglomerado); ;27;18;21;66;1333666;1283821;475598
;;;;;;;;;;;;;;;;;;;;;;;;28127603;;2021;3º;Demais bancos e financeiras;Conglomerado;BANESTES (conglomerado); ;17;35;21;73;1345235;1295217;477798
;;;;;;;;;;;;;;;;;;;;;;;;28127603;;2021;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;BANESTES (conglomerado); ;11;23;12;46;1354013;1303774;478795
;;;;;;;;;;;;;;;;;;;;;;;;28127603;;2022;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;BANESTES (conglomerado); ;24;25;16;65;1367792;1317332;479206
;;;;;;;;;;;;;;;;;;;;;;;;28127603;;2022;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;BANESTES (conglomerado);25,51;36;44;13;93;1410675;1360265;483399
;;;;;;;;;;;;;;;;;;;;;;;;28127603;;2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;BANESTES (conglomerado); ;25;19;8;52;1427677;1377261;487518
;;;;;;;;;;;;;;;;;;;;;;;;00556603;;2021;1º;Grupo Secundário;Conglomerado;BARIGUI (conglomerado); ;7;15;26;48;42559;15683;29761
;;;;;;;;;;;;;;;;;;;;;;;;00556603;;2021;2º;Demais bancos e financeiras;Conglomerado;BARIGUI (conglomerado); ;16;14;12;42;99110;71651;34901
;;;;;;;;;;;;;;;;;;;;;;;;00556603;;2021;3º;Demais bancos e financeiras;Conglomerado;BARIGUI (conglomerado); ;19;32;21;72;172348;144592;45355
;;;;;;;;;;;;;;;;;;;;;;;;00556603;;2021;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;BARIGUI (conglomerado);140,74;36;54;14;104;255790;226379;56600
;;;;;;;;;;;;;;;;;;;;;;;;00556603;;2022;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;BARIGUI (conglomerado); ;26;54;13;93;309334;279133;63834
;;;;;;;;;;;;;;;;;;;;;;;;00556603;;2022;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;BARIGUI (conglomerado); ;20;66;19;105;349049;316165;64436
;;;;;;;;;;;;;;;;;;;;;;;;00556603;;2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;BARIGUI (conglomerado);84,30;30;35;11;76;355853;322998;64206
;;;;;;;;;;;;;;;;;;;;;;;;42272526;;2021;1º;Grupo Secundário;Conglomerado;BNY MELLON (conglomerado); ;0;0;1;1;3744;3744; 
;;;;;;;;;;;;;;;;;;;;;;;;00000208;;2021;1º;Grupo Secundário;Conglomerado;BRB (conglomerado);107,93;120;149;140;409;1111807;999840;498848
;;;;;;;;;;;;;;;;;;;;;;;;00000208;;2021;2º;Demais bancos e financeiras;Conglomerado;BRB (conglomerado);103,70;182;257;363;802;1754926;1641288;824217
;;;;;;;;;;;;;;;;;;;;;;;;00000208;;2021;3º;Demais bancos e financeiras;Conglomerado;BRB (conglomerado);50,95;148;197;351;696;2904792;2790333;1380307
;;;;;;;;;;;;;;;;;;;;;;;;00000208;;2021;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;BRB (conglomerado);71,83;261;338;215;814;3633478;3517522;1456857
;;;;;;;;;;;;;;;;;;;;;;;;00000208;;2022;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;BRB (conglomerado);51,38;206;227;176;609;4008721;3790552;1487581
;;;;;;;;;;;;;;;;;;;;;;;;00000208;;2022;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;BRB (conglomerado);46,81;269;297;144;710;5745833;4110808;2879389
;;;;;;;;;;;;;;;;;;;;;;;;00000208;;2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;BRB (conglomerado);38,57;233;282;142;657;6040929;4180679;3109280
;;;;;;;;;;;;;;;;;;;;;;;;60779196;;2021;1º;Grupo Secundário;Conglomerado;CREFISA (conglomerado); ;25;184;52;261;2255383;1184391;1562138
;;;;;;;;;;;;;;;;;;;;;;;;60779196;;2021;2º;Demais bancos e financeiras;Conglomerado;CREFISA (conglomerado);24,89;61;258;35;354;2450772;1373583;1571876
;;;;;;;;;;;;;;;;;;;;;;;;60779196;;2021;3º;Demais bancos e financeiras;Conglomerado;CREFISA (conglomerado);24,02;64;133;57;254;2663580;1577219;1594966
;;;;;;;;;;;;;;;;;;;;;;;;60779196;;2021;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;CREFISA (conglomerado);24,21;69;77;39;185;2849908;1742216;1641568
;;;;;;;;;;;;;;;;;;;;;;;;60779196;;2022;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;CREFISA (conglomerado);52,61;160;144;72;376;3040767;1912347;1687604
;;;;;;;;;;;;;;;;;;;;;;;;60779196;;2022;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;CREFISA (conglomerado);22,94;75;135;61;271;3268995;1890679;1776220
;;;;;;;;;;;;;;;;;;;;;;;;60779196;;2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;CREFISA (conglomerado);23,81;84;145;83;312;3526710;2023560;1923733
;;;;;;;;;;;;;;;;;;;;;;;;71027866;;2021;1º;Grupo Secundário;Conglomerado;GRUPO BONSUCESSO - BS2 (conglomerado);105,42;82;162;83;327;777801;771754;17097
;;;;;;;;;;;;;;;;;;;;;;;;71027866;;2021;2º;Demais bancos e financeiras;Conglomerado;GRUPO BONSUCESSO - BS2 (conglomerado);155,90;132;170;75;377;846668;841035;16924
;;;;;;;;;;;;;;;;;;;;;;;;71027866;;2021;3º;Demais bancos e financeiras;Conglomerado;GRUPO BONSUCESSO - BS2 (conglomerado);95,86;86;136;55;277;897134;892175;16308
;;;;;;;;;;;;;;;;;;;;;;;;71027866;;2021;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;GRUPO BONSUCESSO - BS2 (conglomerado);82,51;76;158;25;259;921017;915941;16753
;;;;;;;;;;;;;;;;;;;;;;;;71027866;;2022;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;GRUPO BONSUCESSO - BS2 (conglomerado);74,59;71;116;20;207;951797;946580;16631
;;;;;;;;;;;;;;;;;;;;;;;;71027866;;2022;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;GRUPO BONSUCESSO - BS2 (conglomerado);323,09;111;186;37;334;343552;336575;11875
;;;;;;;;;;;;;;;;;;;;;;;;71027866;;2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;GRUPO BONSUCESSO - BS2 (conglomerado);375,26;122;72;21;215;325107;316674;11072
;;;;;;;;;;;;;;;;;;;;;;;;03634220;;2021;1º;Grupo Secundário;Conglomerado;HONDA (conglomerado); ;0;3;6;9;443975;101;443942
;;;;;;;;;;;;;;;;;;;;;;;;03634220;;2021;2º;Demais bancos e financeiras;Conglomerado;HONDA (conglomerado); ;6;5;9;20;436893;97;436869
;;;;;;;;;;;;;;;;;;;;;;;;03634220;;2021;3º;Demais bancos e financeiras;Conglomerado;HONDA (conglomerado); ;5;7;7;19;428225;106;428199
;;;;;;;;;;;;;;;;;;;;;;;;03634220;;2021;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;HONDA (conglomerado); ;5;9;5;19;417444;112;417418
;;;;;;;;;;;;;;;;;;;;;;;;03634220;;2022;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;HONDA (conglomerado); ;3;3;5;11;397644;123;397605
;;;;;;;;;;;;;;;;;;;;;;;;03634220;;2022;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;HONDA (conglomerado); ;9;18;8;35;385212;142;385159
;;;;;;;;;;;;;;;;;;;;;;;;03634220;;2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;HONDA (conglomerado); ;6;6;9;21;358758;146;358703
;;;;;;;;;;;;;;;;;;;;;;;;61024352;;2021;1º;Grupo Secundário;Conglomerado;INDUSVAL (conglomerado); ;1;0;3;4;5298;4796;785
;;;;;;;;;;;;;;;;;;;;;;;;00416968;;2021;1º;Top 10;Conglomerado;INTER (conglomerado);129,26;1245;582;362;2189;9631304;9500388;1557039
;;;;;;;;;;;;;;;;;;;;;;;;00416968;;2021;2º;Top 10 - Bancos e Financeiras;Conglomerado;INTER (conglomerado);66,79;766;652;368;1786;11467628;11343042;1758019
;;;;;;;;;;;;;;;;;;;;;;;;00416968;;2021;3º;Top 10 - Bancos e Financeiras;Conglomerado;INTER (conglomerado);55,99;746;732;298;1776;13323223;13217210;1954815
;;;;;;;;;;;;;;;;;;;;;;;;00416968;;2021;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;INTER (conglomerado);53,90;818;756;258;1832;15174249;15073017;2457454
;;;;;;;;;;;;;;;;;;;;;;;;00416968;;2022;1º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;INTER (conglomerado);48,85;833;688;199;1720;17049709;16953999;2638025
;;;;;;;;;;;;;;;;;;;;;;;;00416968;;2022;3º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;INTER (conglomerado);36,81;782;935;426;2143;21243511;21118007;3264018
;;;;;;;;;;;;;;;;;;;;;;;;00416968;;2022;4º;Top 15 - Bancos, Financeiras e Instituições de Pagamento;Conglomerado;INTER (conglomerado);36,90;857;615;239;1711;23219194;23080181;3502534
;;;;;;;;;;;;;;;;;;;;;;;;17184037;;2021;1º;Grupo Secundário;Conglomerado;MERCANTIL DO BRASIL (conglomerado);65,23;227;104;38;369;3479596;2945439;1733419
;;;;;;;;;;;;;;;;;;;;;;;;17184037;;2021;2º;Demais bancos e financeiras;Conglomerado;MERCANTIL DO BRASIL (conglomerado);136,69;506;120;89;715;3701652;3094835;1793853
;;;;;;;;;;;;;;;;;;;;;;;;17184037;;2021;3º;Demais bancos e financeiras;Conglomerado;MERCANTIL DO BRASIL (conglomerado);122,14;467;228;106;801;3823232;3235072;1856560
;;;;;;;;;;;;;;;;;;;;;;;;17184037;;2021;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;MERCANTIL DO BRASIL (conglomerado);75,08;321;200;78;599;4275418;3678354;1920737
;;;;;;;;;;;;;;;;;;;;;;;;17184037;;2022;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;MERCANTIL DO BRASIL (conglomerado);53,16;255;199;49;503;4796822;3811309;2339142
;;;;;;;;;;;;;;;;;;;;;;;;17184037;;2022;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;MERCANTIL DO BRASIL (conglomerado);58,42;323;228;73;624;5528253;4084105;2861328
;;;;;;;;;;;;;;;;;;;;;;;;17184037;;2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;MERCANTIL DO BRASIL (conglomerado);48,40;279;205;73;557;5764031;4172918;3047428
;;;;;;;;;;;;;;;;;;;;;;;;30723886;;2021;1º;Grupo Secundário;Conglomerado;MODAL (conglomerado); ;25;53;34;112;1064679;1064679; 
;;;;;;;;;;;;;;;;;;;;;;;;30723886;;2021;2º;Demais bancos e financeiras;Conglomerado;MODAL (conglomerado); ;6;37;24;67;1153324;1153187;26671
;;;;;;;;;;;;;;;;;;;;;;;;30723886;;2021;3º;Demais bancos e financeiras;Conglomerado;MODAL (conglomerado); ;21;31;8;60;1304283;1304119;33167
;;;;;;;;;;;;;;;;;;;;;;;;30723886;;2021;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;MODAL (conglomerado); ;21;19;23;63;1489940;1489660;41410
;;;;;;;;;;;;;;;;;;;;;;;;30723886;;2022;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;MODAL (conglomerado); ;25;33;8;66;1589489;1589126;46505
;;;;;;;;;;;;;;;;;;;;;;;;30723886;;2022;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;MODAL (conglomerado);25,21;44;35;14;93;1745259;1744823;49015
;;;;;;;;;;;;;;;;;;;;;;;;30723886;;2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;MODAL (conglomerado); ;25;34;5;64;1789775;1789452;46761
;;;;;;;;;;;;;;;;;;;;;;;;92228410;;2021;1º;Grupo Secundário;Conglomerado;OMNI (conglomerado);6,81;32;51;53;136;4695792;9119;4690354
;;;;;;;;;;;;;;;;;;;;;;;;92228410;;2021;2º;Demais bancos e financeiras;Conglomerado;OMNI (conglomerado); ;21;60;58;139;4908486;146058;4773941
;;;;;;;;;;;;;;;;;;;;;;;;92228410;;2021;3º;Demais bancos e financeiras;Conglomerado;OMNI (conglomerado); ;17;60;67;144;5281196;165744;5129818
;;;;;;;;;;;;;;;;;;;;;;;;92228410;;2021;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;OMNI (conglomerado); ;21;64;56;141;5228860;185059;5061589
;;;;;;;;;;;;;;;;;;;;;;;;92228410;;2022;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;OMNI (conglomerado); ;23;65;53;141;5019455;202517;4838125
;;;;;;;;;;;;;;;;;;;;;;;;92228410;;2022;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;OMNI (conglomerado);10,33;45;89;62;196;4352219;246703;4135915
;;;;;;;;;;;;;;;;;;;;;;;;92228410;;2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;OMNI (conglomerado); ;22;53;38;113;4408458;268090;4175298
;;;;;;;;;;;;;;;;;;;;;;;;04862600;;2021;1º;Grupo Secundário;Conglomerado;PORTO SEGURO (conglomerado);29,12;80;114;64;258;2747125; ;2747125
;;;;;;;;;;;;;;;;;;;;;;;;04862600;;2021;2º;Demais bancos e financeiras;Conglomerado;PORTO SEGURO (conglomerado);20,57;59;96;49;204;2867211; ;2867211
;;;;;;;;;;;;;;;;;;;;;;;;04862600;;2021;3º;Demais bancos e financeiras;Conglomerado;PORTO SEGURO (conglomerado);18,21;55;69;62;186;3019992; ;3019992
;;;;;;;;;;;;;;;;;;;;;;;;04862600;;2021;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;PORTO SEGURO (conglomerado);28,80;92;75;57;224;3193843; ;3193843
;;;;;;;;;;;;;;;;;;;;;;;;04862600;;2022;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;PORTO SEGURO (conglomerado);30,20;100;70;71;241;3310348; ;3310348
;;;;;;;;;;;;;;;;;;;;;;;;04862600;;2022;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;PORTO SEGURO (conglomerado);41,51;123;106;89;318;2962999;13010;2962817
;;;;;;;;;;;;;;;;;;;;;;;;04862600;;2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;PORTO SEGURO (conglomerado);59,10;177;132;99;408;2994558;13928;2994386
;;;;;;;;;;;;;;;;;;;;;;;;68900810;;2021;1º;Grupo Secundário;Conglomerado;RENDIMENTO (conglomerado); ;4;2;0;6;24379;20273;6735
;;;;;;;;;;;;;;;;;;;;;;;;68900810;;2021;2º;Demais bancos e financeiras;Conglomerado;RENDIMENTO (conglomerado); ;3;13;0;16;25046;21084;6538
;;;;;;;;;;;;;;;;;;;;;;;;68900810;;2021;3º;Demais bancos e financeiras;Conglomerado;RENDIMENTO (conglomerado); ;1;10;1;12;26068;22168;6473
;;;;;;;;;;;;;;;;;;;;;;;;68900810;;2021;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;RENDIMENTO (conglomerado); ;2;20;5;27;207634;203897;6345
;;;;;;;;;;;;;;;;;;;;;;;;68900810;;2022;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;RENDIMENTO (conglomerado); ;3;15;3;21;215526;211666;6509
;;;;;;;;;;;;;;;;;;;;;;;;68900810;;2022;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;RENDIMENTO (conglomerado); ;13;19;2;34;242571;238738;6785
;;;;;;;;;;;;;;;;;;;;;;;;68900810;;2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;RENDIMENTO (conglomerado); ;2;13;3;18;259475;255724;6895
;;;;;;;;;;;;;;;;;;;;;;;;33603457;;2021;1º;Grupo Secundário;Conglomerado;RODOBENS (conglomerado); ;2;2;1;5;13539;1620;12328
;;;;;;;;;;;;;;;;;;;;;;;;33603457;;2021;2º;Demais bancos e financeiras;Conglomerado;RODOBENS (conglomerado); ;1;1;3;5;14012;1661;12750
;;;;;;;;;;;;;;;;;;;;;;;;33603457;;2021;3º;Demais bancos e financeiras;Conglomerado;RODOBENS (conglomerado); ;1;1;1;3;14845;1609;13625
;;;;;;;;;;;;;;;;;;;;;;;;33603457;;2021;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;RODOBENS (conglomerado); ;2;4;3;9;15210;1575;14003
;;;;;;;;;;;;;;;;;;;;;;;;33603457;;2022;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;RODOBENS (conglomerado); ;1;2;0;3;15610;1553;14421
;;;;;;;;;;;;;;;;;;;;;;;;33603457;;2022;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;RODOBENS (conglomerado); ;2;9;4;15;21663;1553;20485
;;;;;;;;;;;;;;;;;;;;;;;;33603457;;2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;RODOBENS (conglomerado); ;2;5;10;17;27298;1537;26117
;;;;;;;;;;;;;;;;;;;;;;;;60889128;;2021;1º;Grupo Secundário;Conglomerado;SOFISA (conglomerado); ;25;17;26;68;314921;306391;14980
;;;;;;;;;;;;;;;;;;;;;;;;60889128;;2021;2º;Demais bancos e financeiras;Conglomerado;SOFISA (conglomerado);119,21;41;9;20;70;343924;334626;16236
;;;;;;;;;;;;;;;;;;;;;;;;60889128;;2021;3º;Demais bancos e financeiras;Conglomerado;SOFISA (conglomerado);90,68;37;21;19;77;407986;398001;17484
;;;;;;;;;;;;;;;;;;;;;;;;60889128;;2021;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;SOFISA (conglomerado); ;26;24;9;59;437525;427956;17840
;;;;;;;;;;;;;;;;;;;;;;;;60889128;;2022;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;SOFISA (conglomerado); ;17;34;10;61;465763;456537;18681
;;;;;;;;;;;;;;;;;;;;;;;;60889128;;2022;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;SOFISA (conglomerado);68,21;40;29;27;96;586409;577267;54379
;;;;;;;;;;;;;;;;;;;;;;;;60889128;;2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;SOFISA (conglomerado); ;23;30;14;67;672226;661744;58375
;;;;;;;;;;;;;;;;;;;;;;;;04814563;;2021;1º;Grupo Secundário;Conglomerado;SOROCRED (conglomerado); ;12;21;21;54;720886;1196;719752
;;;;;;;;;;;;;;;;;;;;;;;;04814563;;2021;2º;Demais bancos e financeiras;Conglomerado;SOROCRED (conglomerado); ;7;28;23;58;602379;1090;601342
;;;;;;;;;;;;;;;;;;;;;;;;04814563;;2021;3º;Demais bancos e financeiras;Conglomerado;SOROCRED (conglomerado); ;14;28;10;52;248801;1076;247735
;;;;;;;;;;;;;;;;;;;;;;;;04814563;;2021;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;SOROCRED (conglomerado); ;11;35;11;57;715574;1071;714550
;;;;;;;;;;;;;;;;;;;;;;;;04814563;;2022;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;SOROCRED (conglomerado); ;14;27;12;53;294357;1075;293295
;;;;;;;;;;;;;;;;;;;;;;;;04814563;;2022;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;SOROCRED (conglomerado); ;16;43;29;88;635124;1061;634109
;;;;;;;;;;;;;;;;;;;;;;;;18520834;;2021;1º;Grupo Secundário;Conglomerado;UBS (conglomerado); ;0;3;1;4;0;0; 
;;;;;;;;;;;;;;;;;;;;;;;;18520834;;2022;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;UBS (conglomerado); ;0;1;0;1;0;0; 
;;;;;;;;;;;;;;;;;;;;;;;;18520834;;2022;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;UBS (conglomerado); ;0;1;0;1;0;0; 
;;;;;;;;;;;;;;;;;;;;;;;;59109165;;2021;1º;Grupo Secundário;Conglomerado;VOLKSWAGEN (conglomerado); ;24;14;35;73;377032;1196;376129
;;;;;;;;;;;;;;;;;;;;;;;;59109165;;2021;2º;Demais bancos e financeiras;Conglomerado;VOLKSWAGEN (conglomerado);95,31;35;22;55;112;367195;945;366420
;;;;;;;;;;;;;;;;;;;;;;;;59109165;;2021;3º;Demais bancos e financeiras;Conglomerado;VOLKSWAGEN (conglomerado); ;21;29;44;94;358084;945;357307
;;;;;;;;;;;;;;;;;;;;;;;;59109165;;2021;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;VOLKSWAGEN (conglomerado); ;13;50;38;101;344355;869;343647
;;;;;;;;;;;;;;;;;;;;;;;;59109165;;2022;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;VOLKSWAGEN (conglomerado); ;14;16;27;57;327452;288;327302
;;;;;;;;;;;;;;;;;;;;;;;;59109165;;2022;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;VOLKSWAGEN (conglomerado); ;14;41;55;110;324006;288;323852
;;;;;;;;;;;;;;;;;;;;;;;;59109165;;2022;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;VOLKSWAGEN (conglomerado); ;14;25;45;84;325412;288;325256
;;;;;;;;;;;;;;;;;;;;;;;;58017179;;2021;1º;Grupo Secundário;Conglomerado;VOLVO (conglomerado); ;0;0;1;1;7736;88;7727
;;;;;;;;;;;;;;;;;;;;;;;;58017179;;2021;2º;Demais bancos e financeiras;Conglomerado;VOLVO (conglomerado); ;0;0;2;2;7220;92;7169
;;;;;;;;;;;;;;;;;;;;;;;;58017179;;2021;3º;Demais bancos e financeiras;Conglomerado;VOLVO (conglomerado); ;0;1;0;1;7212;49;7204
;;;;;;;;;;;;;;;;;;;;;;;;58017179;;2021;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;VOLVO (conglomerado); ;0;1;2;3;7449;49;7440
;;;;;;;;;;;;;;;;;;;;;;;;58017179;;2022;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;VOLVO (conglomerado); ;0;1;0;1;7774;49;7766
;;;;;;;;;;;;;;;;;;;;;;;;58017179;;2022;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;VOLVO (conglomerado); ;0;1;0;1;8510;48;8501
;;;;;;;;;;;;;;;;;;;;;;;;13720915;;2021;1º;Grupo Secundário;Conglomerado;WESTERN UNION (conglomerado); ;3;0;0;3;1;1; 
;;;;;;;;;;;;;;;;;;;;;;;;13720915;;2021;2º;Demais bancos e financeiras;Conglomerado;WESTERN UNION (conglomerado); ;1;3;0;4;1;1; 
;;;;;;;;;;;;;;;;;;;;;;;;13720915;;2021;3º;Demais bancos e financeiras;Conglomerado;WESTERN UNION (conglomerado); ;2;2;0;4;1;1; 
;;;;;;;;;;;;;;;;;;;;;;;;13720915;;2021;4º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;WESTERN UNION (conglomerado); ;1;2;3;6;1;1; 
;;;;;;;;;;;;;;;;;;;;;;;;13720915;;2022;1º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;WESTERN UNION (conglomerado); ;4;4;0;8;1;1; 
;;;;;;;;;;;;;;;;;;;;;;;;13720915;;2022;3º;Demais Bancos, Financeiras e Instituições de Pagamento;Conglomerado;WESTERN UNION (conglomerado); ;4;2;2;8;1;1; 
